study_id	dataset_id	study_label	sample_group	tissue_id	tissue_label	condition_label	sample_size	quant_method	ftp_path	ftp_cs_path	ftp_lbf_path
QTS000006	QTD000056	CAP	LCL_naive	EFO_0005292	LCL	naive	148	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000056/QTD000056.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000056/QTD000056.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000056/QTD000056.lbf_variable.txt.gz
QTS000006	QTD000057	CAP	LCL_naive	EFO_0005292	LCL	naive	148	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000057/QTD000057.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000057/QTD000057.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000057/QTD000057.lbf_variable.txt.gz
QTS000006	QTD000058	CAP	LCL_naive	EFO_0005292	LCL	naive	148	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000058/QTD000058.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000058/QTD000058.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000058/QTD000058.lbf_variable.txt.gz
QTS000006	QTD000059	CAP	LCL_naive	EFO_0005292	LCL	naive	148	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000059/QTD000059.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000059/QTD000059.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000059/QTD000059.lbf_variable.txt.gz
QTS000006	QTD000060	CAP	LCL_naive	EFO_0005292	LCL	naive	148	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000060/QTD000060.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000060/QTD000060.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000060/QTD000060.lbf_variable.txt.gz
QTS000006	QTD000061	CAP	LCL_statin	EFO_0005292	LCL	statin	148	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000061/QTD000061.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000061/QTD000061.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000061/QTD000061.lbf_variable.txt.gz
QTS000006	QTD000062	CAP	LCL_statin	EFO_0005292	LCL	statin	148	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000062/QTD000062.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000062/QTD000062.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000062/QTD000062.lbf_variable.txt.gz
QTS000006	QTD000063	CAP	LCL_statin	EFO_0005292	LCL	statin	148	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000063/QTD000063.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000063/QTD000063.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000063/QTD000063.lbf_variable.txt.gz
QTS000006	QTD000064	CAP	LCL_statin	EFO_0005292	LCL	statin	148	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000064/QTD000064.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000064/QTD000064.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000064/QTD000064.lbf_variable.txt.gz
QTS000006	QTD000065	CAP	LCL_statin	EFO_0005292	LCL	statin	148	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000006/QTD000065/QTD000065.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000065/QTD000065.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000006/QTD000065/QTD000065.lbf_variable.txt.gz
QTS000007	QTD000066	CEDAR	T-cell_CD8	CL_0000625	CD8+ T cell	naive	277	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000066/QTD000066.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000066/QTD000066.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000066/QTD000066.lbf_variable.txt.gz
QTS000007	QTD000067	CEDAR	T-cell_CD4	CL_0000624	CD4+ T cell	naive	290	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000067/QTD000067.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000067/QTD000067.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000067/QTD000067.lbf_variable.txt.gz
QTS000007	QTD000068	CEDAR	transverse_colon	UBERON_0001157	transverse colon	naive	286	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000068/QTD000068.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000068/QTD000068.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000068/QTD000068.lbf_variable.txt.gz
QTS000007	QTD000069	CEDAR	monocyte_CD14	CL_0002057	monocyte	naive	286	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000069/QTD000069.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000069/QTD000069.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000069/QTD000069.lbf_variable.txt.gz
QTS000007	QTD000070	CEDAR	neutrophil_CD15	CL_0000775	neutrophil	naive	280	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000070/QTD000070.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000070/QTD000070.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000070/QTD000070.lbf_variable.txt.gz
QTS000007	QTD000071	CEDAR	platelet	CL_0000233	platelet	naive	205	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000071/QTD000071.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000071/QTD000071.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000071/QTD000071.lbf_variable.txt.gz
QTS000007	QTD000072	CEDAR	rectum	UBERON_0001052	rectum	naive	271	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000072/QTD000072.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000072/QTD000072.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000072/QTD000072.lbf_variable.txt.gz
QTS000007	QTD000073	CEDAR	B-cell_CD19	CL_0000236	B cell	naive	262	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000073/QTD000073.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000073/QTD000073.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000073/QTD000073.lbf_variable.txt.gz
QTS000007	QTD000074	CEDAR	ileum	UBERON_0002116	ileum	naive	180	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000007/QTD000074/QTD000074.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000074/QTD000074.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000007/QTD000074/QTD000074.lbf_variable.txt.gz
QTS000008	QTD000075	CommonMind	DLPFC_naive	UBERON_0009834	brain (DLPFC)	naive	586	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000008/QTD000075/QTD000075.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000075/QTD000075.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000075/QTD000075.lbf_variable.txt.gz
QTS000008	QTD000076	CommonMind	DLPFC_naive	UBERON_0009834	brain (DLPFC)	naive	586	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000008/QTD000076/QTD000076.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000076/QTD000076.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000076/QTD000076.lbf_variable.txt.gz
QTS000008	QTD000077	CommonMind	DLPFC_naive	UBERON_0009834	brain (DLPFC)	naive	586	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000008/QTD000077/QTD000077.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000077/QTD000077.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000077/QTD000077.lbf_variable.txt.gz
QTS000008	QTD000078	CommonMind	DLPFC_naive	UBERON_0009834	brain (DLPFC)	naive	586	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000008/QTD000078/QTD000078.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000078/QTD000078.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000078/QTD000078.lbf_variable.txt.gz
QTS000008	QTD000079	CommonMind	DLPFC_naive	UBERON_0009834	brain (DLPFC)	naive	586	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000008/QTD000079/QTD000079.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000079/QTD000079.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000008/QTD000079/QTD000079.lbf_variable.txt.gz
QTS000009	QTD000080	Fairfax_2012	B-cell_CD19	CL_0000236	B cell	naive	281	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000009/QTD000080/QTD000080.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000009/QTD000080/QTD000080.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000009/QTD000080/QTD000080.lbf_variable.txt.gz
QTS000010	QTD000081	Fairfax_2014	monocyte_naive	CL_0002057	monocyte	naive	420	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000010/QTD000081/QTD000081.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000081/QTD000081.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000081/QTD000081.lbf_variable.txt.gz
QTS000010	QTD000082	Fairfax_2014	monocyte_IFN24	CL_0002057	monocyte	IFNg_24h	370	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000010/QTD000082/QTD000082.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000082/QTD000082.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000082/QTD000082.lbf_variable.txt.gz
QTS000010	QTD000083	Fairfax_2014	monocyte_LPS2	CL_0002057	monocyte	LPS_2h	256	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000010/QTD000083/QTD000083.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000083/QTD000083.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000083/QTD000083.lbf_variable.txt.gz
QTS000010	QTD000084	Fairfax_2014	monocyte_LPS24	CL_0002057	monocyte	LPS_24h	325	microarray	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000010/QTD000084/QTD000084.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000084/QTD000084.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000010/QTD000084/QTD000084.lbf_variable.txt.gz
QTS000011	QTD000085	FUSION	muscle_naive	UBERON_0001134	muscle	naive	288	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000085/QTD000085.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000085/QTD000085.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000085/QTD000085.lbf_variable.txt.gz
QTS000011	QTD000086	FUSION	muscle_naive	UBERON_0001134	muscle	naive	288	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000086/QTD000086.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000086/QTD000086.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000086/QTD000086.lbf_variable.txt.gz
QTS000011	QTD000087	FUSION	muscle_naive	UBERON_0001134	muscle	naive	288	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000087/QTD000087.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000087/QTD000087.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000087/QTD000087.lbf_variable.txt.gz
QTS000011	QTD000088	FUSION	muscle_naive	UBERON_0001134	muscle	naive	288	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000088/QTD000088.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000088/QTD000088.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000088/QTD000088.lbf_variable.txt.gz
QTS000011	QTD000089	FUSION	muscle_naive	UBERON_0001134	muscle	naive	288	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000089/QTD000089.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000089/QTD000089.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000089/QTD000089.lbf_variable.txt.gz
QTS000011	QTD000090	FUSION	adipose_naive	UBERON_0001013	adipose	naive	271	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000090/QTD000090.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000090/QTD000090.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000090/QTD000090.lbf_variable.txt.gz
QTS000011	QTD000091	FUSION	adipose_naive	UBERON_0001013	adipose	naive	271	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000091/QTD000091.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000091/QTD000091.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000091/QTD000091.lbf_variable.txt.gz
QTS000011	QTD000092	FUSION	adipose_naive	UBERON_0001013	adipose	naive	271	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000092/QTD000092.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000092/QTD000092.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000092/QTD000092.lbf_variable.txt.gz
QTS000011	QTD000093	FUSION	adipose_naive	UBERON_0001013	adipose	naive	271	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000093/QTD000093.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000093/QTD000093.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000093/QTD000093.lbf_variable.txt.gz
QTS000011	QTD000094	FUSION	adipose_naive	UBERON_0001013	adipose	naive	271	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000011/QTD000094/QTD000094.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000094/QTD000094.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000011/QTD000094/QTD000094.lbf_variable.txt.gz
QTS000012	QTD000095	GENCORD	LCL	EFO_0005292	LCL	naive	190	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000095/QTD000095.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000095/QTD000095.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000095/QTD000095.lbf_variable.txt.gz
QTS000012	QTD000096	GENCORD	LCL	EFO_0005292	LCL	naive	190	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000096/QTD000096.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000096/QTD000096.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000096/QTD000096.lbf_variable.txt.gz
QTS000012	QTD000097	GENCORD	LCL	EFO_0005292	LCL	naive	190	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000097/QTD000097.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000097/QTD000097.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000097/QTD000097.lbf_variable.txt.gz
QTS000012	QTD000098	GENCORD	LCL	EFO_0005292	LCL	naive	190	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000098/QTD000098.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000098/QTD000098.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000098/QTD000098.lbf_variable.txt.gz
QTS000012	QTD000099	GENCORD	LCL	EFO_0005292	LCL	naive	190	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000099/QTD000099.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000099/QTD000099.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000099/QTD000099.lbf_variable.txt.gz
QTS000012	QTD000100	GENCORD	fibroblast	CL_0000057	fibroblast	naive	186	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000100/QTD000100.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000100/QTD000100.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000100/QTD000100.lbf_variable.txt.gz
QTS000012	QTD000101	GENCORD	fibroblast	CL_0000057	fibroblast	naive	186	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000101/QTD000101.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000101/QTD000101.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000101/QTD000101.lbf_variable.txt.gz
QTS000012	QTD000102	GENCORD	fibroblast	CL_0000057	fibroblast	naive	186	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000102/QTD000102.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000102/QTD000102.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000102/QTD000102.lbf_variable.txt.gz
QTS000012	QTD000103	GENCORD	fibroblast	CL_0000057	fibroblast	naive	186	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000103/QTD000103.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000103/QTD000103.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000103/QTD000103.lbf_variable.txt.gz
QTS000012	QTD000104	GENCORD	fibroblast	CL_0000057	fibroblast	naive	186	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000104/QTD000104.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000104/QTD000104.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000104/QTD000104.lbf_variable.txt.gz
QTS000012	QTD000105	GENCORD	T-cell	CL_0000084	T cell	naive	184	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000105/QTD000105.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000105/QTD000105.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000105/QTD000105.lbf_variable.txt.gz
QTS000012	QTD000106	GENCORD	T-cell	CL_0000084	T cell	naive	184	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000106/QTD000106.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000106/QTD000106.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000106/QTD000106.lbf_variable.txt.gz
QTS000012	QTD000107	GENCORD	T-cell	CL_0000084	T cell	naive	184	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000107/QTD000107.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000107/QTD000107.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000107/QTD000107.lbf_variable.txt.gz
QTS000012	QTD000108	GENCORD	T-cell	CL_0000084	T cell	naive	184	txrev	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000108/QTD000108.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000108/QTD000108.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000108/QTD000108.lbf_variable.txt.gz
QTS000012	QTD000109	GENCORD	T-cell	CL_0000084	T cell	naive	184	leafcutter	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000012/QTD000109/QTD000109.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000109/QTD000109.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000012/QTD000109/QTD000109.lbf_variable.txt.gz
QTS000013	QTD000110	GEUVADIS	LCL	EFO_0005292	LCL	naive	445	ge	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000013/QTD000110/QTD000110.all.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000013/QTD000110/QTD000110.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000013/QTD000110/QTD000110.lbf_variable.txt.gz
QTS000013	QTD000111	GEUVADIS	LCL	EFO_0005292	LCL	naive	445	exon	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000013/QTD000111/QTD000111.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000013/QTD000111/QTD000111.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000013/QTD000111/QTD000111.lbf_variable.txt.gz
QTS000013	QTD000112	GEUVADIS	LCL	EFO_0005292	LCL	naive	445	tx	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/sumstats/QTS000013/QTD000112/QTD000112.cc.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000013/QTD000112/QTD000112.credible_sets.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/susie/QTS000013/QTD000112/QTD000112.lbf_variable.txt.gz
